SalesID,ProductID,StoreID,CustomerID,EmployeeID,DeliveryAddressID,PackageTypeID,PaymentTypeID,PromotionID,UnitPrice,Quantity,OrderDate,DeliveryDate,Discount
572,64,3,5,3,3285,1,2,10,14.4,6,2/13/2018 0:00,2/20/2018 0:00,0
573,87,3,5,3,3285,1,2,10,5.9,15,2/13/2018 0:00,2/20/2018 0:00,0
574,35,3,79,6,8924,4,3,10,7.3,12,2/14/2018 0:00,2/19/2018 0:00,0.1
575,41,3,79,6,8924,4,3,10,3.6,20,2/14/2018 0:00,2/19/2018 0:00,0.1
576,51,3,79,6,8924,4,3,10,10,3,2/14/2018 0:00,2/19/2018 0:00,0.1
577,52,3,79,6,8924,4,3,10,10,3,2/14/2018 0:00,2/19/2018 0:00,0.1
578,82,3,79,6,8924,4,3,10,5.6,15,2/14/2018 0:00,2/19/2018 0:00,0.1
579,35,3,67,4,5608,1,2,10,7.3,40,2/14/2018 0:00,3/7/2018 0:00,0
580,109,3,67,4,5608,1,2,10,16.8,35,2/14/2018 0:00,3/7/2018 0:00,0
581,116,3,67,4,5608,1,2,10,17.2,2,2/14/2018 0:00,3/7/2018 0:00,0
582,43,3,64,4,359,4,1,10,24.9,6,2/17/2018 0:00,2/24/2018 0:00,0
583,44,3,64,4,359,4,1,10,24.9,6,2/17/2018 0:00,2/24/2018 0:00,0
584,65,3,64,4,359,4,1,10,14.7,20,2/17/2018 0:00,2/24/2018 0:00,0
585,20,3,7,3,9806,1,2,10,24.8,14,2/18/2018 0:00,2/27/2018 0:00,0
586,82,3,7,3,9806,1,2,10,5.6,20,2/18/2018 0:00,2/27/2018 0:00,0
587,104,3,7,3,9806,1,2,10,39.4,35,2/18/2018 0:00,2/27/2018 0:00,0
588,20,3,84,8,5683,4,3,10,24.8,20,2/19/2018 0:00,3/11/2018 0:00,0.2
589,87,3,84,8,5683,4,3,10,5.9,6,2/19/2018 0:00,3/11/2018 0:00,0.2
590,88,3,63,4,2308,1,2,10,19.2,120,2/19/2018 0:00,3/12/2018 0:00,0.1
591,107,3,63,4,2308,1,2,10,26.6,35,2/19/2018 0:00,3/12/2018 0:00,0.1
592,109,3,63,4,2308,1,2,10,16.8,28,2/19/2018 0:00,3/12/2018 0:00,0.1
593,124,3,63,4,2308,1,2,10,10.4,55,2/19/2018 0:00,3/12/2018 0:00,0.1
594,45,3,71,8,5569,4,1,10,36.4,15,2/20/2018 0:00,2/26/2018 0:00,0
595,72,3,71,8,5569,4,1,10,15.5,100,2/20/2018 0:00,2/26/2018 0:00,0.05
596,77,3,4,1,239,1,2,10,10.2,15,2/21/2018 0:00,2/26/2018 0:00,0.1
597,115,3,4,1,239,1,2,10,12,25,2/21/2018 0:00,2/26/2018 0:00,0.1
598,29,3,41,4,8006,4,1,10,13.9,20,2/21/2018 0:00,2/25/2018 0:00,0.2
599,54,3,41,4,8006,4,1,10,2,20,2/21/2018 0:00,2/25/2018 0:00,0.2
600,75,3,41,4,8006,4,1,10,9.6,10,2/21/2018 0:00,2/25/2018 0:00,0.2
601,64,3,87,8,1006,1,2,10,14.4,20,2/24/2018 0:00,3/3/2018 0:00,0
602,86,3,87,8,1006,1,2,10,26.2,50,2/24/2018 0:00,3/3/2018 0:00,0
603,101,3,87,8,1006,1,2,10,22.8,25,2/24/2018 0:00,3/3/2018 0:00,0
604,116,3,87,8,1006,1,2,10,17.2,30,2/24/2018 0:00,3/3/2018 0:00,0
605,37,3,39,8,23,1,3,10,8,40,2/25/2018 0:00,2/28/2018 0:00,0.15
606,78,3,39,8,23,1,3,10,16,21,2/25/2018 0:00,2/28/2018 0:00,0.15
607,97,3,39,2,5510,14,1,10,44,36,2/25/2018 0:00,3/3/2018 0:00,0
608,43,3,76,7,820,4,3,10,24.9,30,2/26/2018 0:00,3/4/2018 0:00,0
609,44,3,76,7,820,4,3,10,24.9,30,2/26/2018 0:00,3/4/2018 0:00,0
610,45,3,76,7,820,4,3,10,36.4,30,2/26/2018 0:00,3/4/2018 0:00,0
611,71,3,76,7,820,4,3,10,36.8,20,2/26/2018 0:00,3/4/2018 0:00,0
612,89,3,76,7,820,4,3,10,30.4,15,2/26/2018 0:00,3/4/2018 0:00,0
613,116,3,76,7,820,4,3,10,17.2,50,2/26/2018 0:00,3/4/2018 0:00,0
614,16,3,84,4,9920,1,2,10,24,16,2/27/2018 0:00,2/28/2018 0:00,0.05
615,75,3,84,4,9920,1,2,10,9.6,20,2/27/2018 0:00,2/28/2018 0:00,0.05
616,117,3,84,4,9920,1,2,10,27.8,40,2/27/2018 0:00,2/28/2018 0:00,0
617,112,3,24,8,2058,1,1,10,10,21,2/28/2018 0:00,3/3/2018 0:00,0.25
618,122,3,24,8,2058,1,1,10,6.2,4,2/28/2018 0:00,3/3/2018 0:00,0.25
619,37,3,46,1,5439,4,4,10,8,40,2/28/2018 0:00,3/5/2018 0:00,0.25
620,49,3,46,1,5439,4,4,10,20.7,28,2/28/2018 0:00,3/5/2018 0:00,0.25
621,88,3,46,1,5439,4,4,10,19.2,60,2/28/2018 0:00,3/5/2018 0:00,0.25
622,23,3,16,2,859,1,2,11,4.8,1,3/3/2018 0:00,3/18/2018 0:00,0
623,38,3,16,2,859,1,2,11,7.2,21,3/3/2018 0:00,3/18/2018 0:00,0
624,39,3,16,2,859,1,2,11,7.2,21,3/3/2018 0:00,3/18/2018 0:00,0
625,35,3,76,5,1,7,1,,7.3,21,3/4/2018 0:00,3/6/2018 0:00,0
626,66,3,76,5,1,7,1,,11.2,50,3/4/2018 0:00,3/6/2018 0:00,0
627,10,3,28,4,9507,1,1,11,17.6,16,3/4/2018 0:00,3/14/2018 0:00,0.2
628,71,3,28,4,9507,1,1,11,36.8,3,3/4/2018 0:00,3/14/2018 0:00,0
629,89,3,28,4,9507,1,1,11,30.4,30,3/4/2018 0:00,3/14/2018 0:00,0.2
630,99,3,28,4,9507,1,1,11,27.2,20,3/4/2018 0:00,3/14/2018 0:00,0
631,100,3,28,4,9507,1,1,11,27.2,20,3/4/2018 0:00,3/14/2018 0:00,0
632,41,3,83,1,56,1,2,11,3.6,25,3/5/2018 0:00,3/14/2018 0:00,0
633,48,3,83,1,56,1,2,11,99,18,3/5/2018 0:00,3/14/2018 0:00,0.1
634,65,3,83,1,56,1,2,11,14.7,20,3/5/2018 0:00,3/14/2018 0:00,0
635,74,3,83,1,56,1,2,11,7.6,30,3/5/2018 0:00,3/14/2018 0:00,0.1
636,79,3,83,1,56,1,2,11,13,25,3/5/2018 0:00,3/14/2018 0:00,0
637,21,3,15,4,6520,4,4,11,16.8,10,3/6/2018 0:00,3/13/2018 0:00,0
638,75,3,15,4,6520,4,4,11,9.6,5,3/6/2018 0:00,3/13/2018 0:00,0
639,41,3,49,8,562,4,2,11,3.6,28,3/6/2018 0:00,3/11/2018 0:00,0
640,42,3,49,8,562,4,2,11,11.2,12,3/6/2018 0:00,3/11/2018 0:00,0
641,49,3,39,3,12313,1,2,11,20.7,8,3/7/2018 0:00,3/12/2018 0:00,0
642,71,3,39,3,12313,1,2,11,36.8,15,3/7/2018 0:00,3/12/2018 0:00,0
643,7,3,89,1,23,1,3,11,15.2,40,3/10/2018 0:00,3/14/2018 0:00,0.15
644,29,3,89,1,23,1,3,11,13.9,35,3/10/2018 0:00,3/14/2018 0:00,0.15
645,72,3,89,1,23,1,3,11,15.5,2,3/10/2018 0:00,3/14/2018 0:00,0.15
646,34,3,9,4,8127,4,1,11,50,30,3/11/2018 0:00,3/14/2018 0:00,0
647,38,3,9,4,8127,4,1,11,7.2,15,3/11/2018 0:00,3/14/2018 0:00,0
648,39,3,9,4,8127,4,1,11,7.2,15,3/11/2018 0:00,3/14/2018 0:00,0
649,107,3,9,4,8127,4,1,11,26.6,8,3/11/2018 0:00,3/14/2018 0:00,0
650,16,3,11,2,1235,4,1,11,24,30,3/11/2018 0:00,3/18/2018 0:00,0
651,89,3,11,2,1235,4,1,11,30.4,20,3/11/2018 0:00,3/18/2018 0:00,0
652,41,3,72,8,937,1,2,11,3.6,80,3/12/2018 0:00,3/19/2018 0:00,0.05
653,80,3,72,8,937,1,2,11,42.4,18,3/12/2018 0:00,3/19/2018 0:00,0
654,54,3,38,1,6008,1,1,11,2,12,3/13/2018 0:00,3/21/2018 0:00,0
655,116,3,38,1,6008,1,1,11,17.2,12,3/13/2018 0:00,3/21/2018 0:00,0
656,25,3,58,5,5109,4,3,11,18.6,12,3/13/2018 0:00,3/21/2018 0:00,0
657,26,3,58,5,5109,4,3,11,18.6,12,3/13/2018 0:00,3/21/2018 0:00,0
658,45,3,58,5,5109,4,3,11,36.4,18,3/13/2018 0:00,3/21/2018 0:00,0
659,65,3,58,5,5109,4,3,11,14.7,21,3/13/2018 0:00,3/21/2018 0:00,0
660,122,3,58,5,5109,4,3,11,6.2,10,3/13/2018 0:00,3/21/2018 0:00,0
661,51,3,76,9,940,1,2,11,10,35,3/14/2018 0:00,4/4/2018 0:00,0.15
662,52,3,76,9,940,1,2,11,10,35,3/14/2018 0:00,4/4/2018 0:00,0.15
663,110,3,76,9,940,1,2,11,13.6,60,3/14/2018 0:00,4/4/2018 0:00,0.15
664,123,3,76,9,940,1,2,11,14.4,42,3/14/2018 0:00,4/4/2018 0:00,0.15
665,88,3,35,8,2311,4,1,11,19.2,2,3/17/2018 0:00,3/24/2018 0:00,0.05
666,115,3,35,8,2311,4,1,11,12,12,3/17/2018 0:00,3/24/2018 0:00,0
667,5,3,60,5,4850,1,2,11,14.4,15,3/17/2018 0:00,3/25/2018 0:00,0
668,37,3,60,5,4850,1,2,11,8,21,3/17/2018 0:00,3/25/2018 0:00,0.25
669,64,3,60,5,4850,1,2,11,14.4,20,3/17/2018 0:00,3/25/2018 0:00,0.25
670,20,3,84,2,123,14,4,11,24.8,20,3/18/2018 0:00,3/26/2018 0:00,0.05
671,63,3,65,3,6319,4,2,11,210.8,30,3/19/2018 0:00,3/21/2018 0:00,0
672,86,3,65,3,6319,4,2,11,26.2,28,3/19/2018 0:00,3/21/2018 0:00,0
673,97,3,65,3,6319,4,2,11,44,60,3/19/2018 0:00,3/21/2018 0:00,0
674,107,3,65,3,6319,4,2,11,26.6,30,3/19/2018 0:00,3/21/2018 0:00,0
675,76,3,23,6,2131,1,1,11,7.6,30,3/20/2018 0:00,3/24/2018 0:00,0
676,97,3,23,6,2131,1,1,11,44,12,3/20/2018 0:00,3/24/2018 0:00,0
677,78,3,67,8,926,1,3,11,16,24,3/20/2018 0:00,3/25/2018 0:00,0
678,99,3,67,8,926,1,3,11,27.2,40,3/20/2018 0:00,3/25/2018 0:00,0
679,100,3,67,8,926,1,3,11,27.2,40,3/20/2018 0:00,3/25/2018 0:00,0
680,65,3,43,1,2008,14,1,11,14.7,10,3/21/2018 0:00,4/10/2018 0:00,0
681,55,3,89,7,952,4,1,11,11.2,35,3/24/2018 0:00,4/25/2018 0:00,0.05
682,124,3,89,7,952,4,1,11,10.4,30,3/24/2018 0:00,4/25/2018 0:00,0.05
683,37,3,11,3,11000,1,2,11,8,14,3/24/2018 0:00,4/1/2018 0:00,0
684,65,3,11,3,11000,1,2,11,14.7,10,3/24/2018 0:00,4/1/2018 0:00,0
685,80,3,11,3,11000,1,2,11,42.4,3,3/24/2018 0:00,4/1/2018 0:00,0
686,7,3,47,4,8334,4,1,11,15.2,20,3/25/2018 0:00,3/31/2018 0:00,0.1
687,9,3,47,4,8334,4,1,11,8,20,3/25/2018 0:00,3/31/2018 0:00,0.1
688,88,3,47,4,8334,4,1,11,19.2,30,3/25/2018 0:00,3/31/2018 0:00,0.1
689,115,3,47,4,8334,4,1,11,12,60,3/25/2018 0:00,3/31/2018 0:00,0.1
690,21,3,35,1,5552,1,2,11,16.8,5,3/26/2018 0:00,4/2/2018 0:00,0
691,80,3,35,1,5552,1,2,11,42.4,25,3/26/2018 0:00,4/2/2018 0:00,0
692,120,3,35,1,5552,1,2,11,8,16,3/26/2018 0:00,4/2/2018 0:00,0
693,35,3,62,2,6207,4,4,11,7.3,5,3/26/2018 0:00,3/28/2018 0:00,0
694,43,3,62,2,6207,4,4,11,24.9,30,3/26/2018 0:00,3/28/2018 0:00,0
695,44,3,62,2,6207,4,4,11,24.9,30,3/26/2018 0:00,3/28/2018 0:00,0
696,87,3,62,2,6207,4,4,11,5.9,24,3/26/2018 0:00,3/28/2018 0:00,0.25
697,97,3,25,8,532,1,2,11,44,30,3/27/2018 0:00,4/2/2018 0:00,0
698,119,3,25,8,532,1,2,11,12,20,3/27/2018 0:00,4/2/2018 0:00,0.2
699,21,3,59,6,231,1,1,11,16.8,15,3/28/2018 0:00,4/9/2018 0:00,0.25
700,29,3,59,6,231,1,1,11,13.9,18,3/28/2018 0:00,4/9/2018 0:00,0
701,97,3,35,7,5238,4,2,11,44,60,3/31/2018 0:00,4/3/2018 0:00,0
702,112,3,35,7,5238,4,2,11,10,30,3/31/2018 0:00,4/3/2018 0:00,0
703,122,3,35,7,5238,4,2,11,6.2,36,3/31/2018 0:00,4/3/2018 0:00,0
704,72,3,28,8,2131,1,4,11,15.5,15,3/31/2018 0:00,4/8/2018 0:00,0.15
705,124,3,28,8,2131,1,4,11,10.4,7,3/31/2018 0:00,4/8/2018 0:00,0.15
706,42,3,10,3,4068,1,1,11,11.2,60,4/1/2018 0:00,4/11/2018 0:00,0.05
707,66,3,10,3,4068,1,1,11,11.2,20,4/1/2018 0:00,4/11/2018 0:00,0.05
708,109,3,41,4,5642,4,2,12,16.8,15,4/2/2018 0:00,4/10/2018 0:00,0.1
709,110,3,41,4,5642,4,2,12,13.6,10,4/2/2018 0:00,4/10/2018 0:00,0.1
710,113,3,41,4,5642,4,2,12,28.8,10,4/2/2018 0:00,4/10/2018 0:00,0.1
711,89,3,15,4,2068,14,1,12,30.4,30,4/2/2018 0:00,4/9/2018 0:00,0
712,38,3,42,3,6084,4,3,12,7.2,10,4/3/2018 0:00,4/11/2018 0:00,0
713,39,3,42,3,6084,4,3,12,7.2,10,4/3/2018 0:00,4/11/2018 0:00,0
714,69,3,42,3,6084,4,3,12,7.7,20,4/3/2018 0:00,4/11/2018 0:00,0
715,124,3,42,3,6084,4,3,12,10.4,5,4/3/2018 0:00,4/11/2018 0:00,0
716,51,3,81,7,2231,1,1,12,10,20,4/4/2018 0:00,4/7/2018 0:00,0.05
717,52,3,81,7,2231,1,1,12,10,20,4/4/2018 0:00,4/7/2018 0:00,0.05
718,89,3,44,7,8033,4,2,12,30.4,14,4/4/2018 0:00,4/7/2018 0:00,0
719,117,3,44,7,8033,4,2,12,27.8,25,4/4/2018 0:00,4/7/2018 0:00,0
720,124,3,44,7,8033,4,2,12,10.4,25,4/4/2018 0:00,4/7/2018 0:00,0
721,41,3,35,8,6007,1,1,12,4.5,14,4/7/2018 0:00,4/11/2018 0:00,0
722,65,3,35,8,6007,1,1,12,18.4,5,4/7/2018 0:00,4/11/2018 0:00,0
723,66,3,35,8,6007,1,1,12,14,30,4/7/2018 0:00,4/11/2018 0:00,0
724,45,3,46,4,9247,4,2,12,45.6,20,4/8/2018 0:00,4/16/2018 0:00,0
725,78,3,46,4,9247,4,2,12,20,25,4/8/2018 0:00,4/16/2018 0:00,0
726,27,3,41,6,1,7,1,12,15.5,12,4/9/2018 0:00,4/17/2018 0:00,0.05
727,45,3,41,6,1,7,1,12,45.6,8,4/9/2018 0:00,4/17/2018 0:00,0.05
728,87,3,6,9,2311,14,1,12,7.45,20,4/9/2018 0:00,4/16/2018 0:00,0
729,74,3,58,2,8500,4,2,12,9.5,21,4/10/2018 0:00,4/29/2018 0:00,0
730,86,3,58,2,8500,4,2,12,32.8,6,4/10/2018 0:00,4/29/2018 0:00,0
731,111,3,58,2,8500,4,2,12,14,30,4/10/2018 0:00,4/29/2018 0:00,0
732,25,3,37,6,1231,1,4,12,23.25,70,4/11/2018 0:00,4/16/2018 0:00,0
733,26,3,37,6,1231,1,4,12,23.25,70,4/11/2018 0:00,4/16/2018 0:00,0
734,109,3,37,6,1231,1,4,12,21.05,20,4/11/2018 0:00,4/16/2018 0:00,0
735,7,3,89,4,5587,1,1,12,19,12,4/11/2018 0:00,4/18/2018 0:00,0
736,37,3,89,4,5587,1,1,12,10,12,4/11/2018 0:00,4/18/2018 0:00,0
737,86,3,89,4,5587,1,1,12,32.8,10,4/11/2018 0:00,4/18/2018 0:00,0
738,101,3,89,4,5587,1,1,12,28.5,25,4/11/2018 0:00,4/18/2018 0:00,0
739,104,3,51,3,2483,14,2,12,49.3,3,4/14/2018 0:00,4/21/2018 0:00,0
740,42,3,39,9,5590,4,1,12,14,18,4/15/2018 0:00,5/2/2018 0:00,0.1
741,115,3,39,9,5590,4,1,12,15,14,4/15/2018 0:00,5/2/2018 0:00,0.1
742,71,3,3,7,6409,1,2,12,46,15,4/15/2018 0:00,4/22/2018 0:00,0.15
743,77,3,3,7,6409,1,2,12,12.75,15,4/15/2018 0:00,4/22/2018 0:00,0.15
744,23,3,56,1,12007,1,1,12,6,10,4/16/2018 0:00,5/13/2018 0:00,0
745,64,3,56,1,12007,1,1,12,18,10,4/16/2018 0:00,5/13/2018 0:00,0
746,45,3,6,4,4584,14,4,12,45.6,3,4/17/2018 0:00,4/29/2018 0:00,0
747,48,3,71,6,1231,4,2,12,123.79,36,4/18/2018 0:00,4/28/2018 0:00,0
748,122,3,71,6,1231,4,2,12,7.75,36,4/18/2018 0:00,4/28/2018 0:00,0.1
749,10,3,9,4,11125,1,1,12,22,50,4/18/2018 0:00,4/21/2018 0:00,0.15
750,16,3,9,4,11125,1,1,12,30,50,4/18/2018 0:00,4/21/2018 0:00,0.15
751,17,3,9,4,11125,1,1,12,40,10,4/18/2018 0:00,4/21/2018 0:00,0.15
752,41,3,21,7,10025,1,4,12,4.5,10,4/21/2018 0:00,4/24/2018 0:00,0.15
753,75,3,21,7,10025,1,4,12,12,9,4/21/2018 0:00,4/24/2018 0:00,0.15
754,76,3,21,7,10025,1,4,12,9.5,6,4/21/2018 0:00,4/24/2018 0:00,0.15
755,99,3,21,7,10025,1,4,12,34,12,4/21/2018 0:00,4/24/2018 0:00,0.15
756,100,3,21,7,10025,1,4,12,34,12,4/21/2018 0:00,4/24/2018 0:00,0.15
757,37,3,86,7,11023,4,2,12,10,40,4/22/2018 0:00,4/28/2018 0:00,0.2
758,53,3,86,7,11023,4,2,12,32,50,4/22/2018 0:00,4/28/2018 0:00,0.2
759,101,3,86,7,11023,4,2,12,28.5,15,4/22/2018 0:00,4/28/2018 0:00,0.2
760,36,3,20,3,4487,1,3,12,81,39,4/22/2018 0:00,5/16/2018 0:00,0
761,45,3,20,3,4487,1,3,12,45.6,35,4/22/2018 0:00,5/16/2018 0:00,0
762,89,3,20,3,4487,1,3,12,38,70,4/22/2018 0:00,5/16/2018 0:00,0
763,109,3,20,3,4487,1,3,12,21.05,39,4/22/2018 0:00,5/16/2018 0:00,0
764,122,3,20,3,4487,1,3,12,7.75,50,4/22/2018 0:00,5/16/2018 0:00,0
765,18,3,63,2,238,4,1,12,97,16,4/23/2018 0:00,5/23/2018 0:00,0.15
766,29,3,63,2,238,4,1,12,17.45,50,4/23/2018 0:00,5/23/2018 0:00,0
767,46,3,63,2,238,4,1,12,43.9,120,4/23/2018 0:00,5/23/2018 0:00,0
768,54,3,63,2,238,4,1,12,2.5,16,4/23/2018 0:00,5/23/2018 0:00,0.15
769,99,3,63,2,238,4,1,12,34,84,4/23/2018 0:00,5/23/2018 0:00,0.15
770,100,3,63,2,238,4,1,12,34,84,4/23/2018 0:00,5/23/2018 0:00,0.15
771,34,3,37,2,6084,4,3,12,62.5,25,4/24/2018 0:00,5/1/2018 0:00,0.1
772,69,3,37,2,6084,4,3,12,9.65,80,4/24/2018 0:00,5/1/2018 0:00,0.1
773,66,3,37,2,6084,4,3,12,14,20,4/24/2018 0:00,5/1/2018 0:00,0
774,82,3,53,3,11543,1,2,12,7,6,4/24/2018 0:00,4/29/2018 0:00,0
775,97,3,53,3,11543,1,2,12,55,4,4/24/2018 0:00,4/29/2018 0:00,0
776,115,3,53,3,11543,1,2,12,15,6,4/24/2018 0:00,4/29/2018 0:00,0
777,41,3,80,4,6804,4,4,12,4.5,5,4/25/2018 0:00,5/5/2018 0:00,0
778,63,3,80,4,6804,4,4,12,263.5,15,4/25/2018 0:00,5/5/2018 0:00,0
779,72,3,80,4,6804,4,4,12,19.45,9,4/25/2018 0:00,5/5/2018 0:00,0
780,20,3,14,6,3009,1,2,12,31,16,4/28/2018 0:00,5/1/2018 0:00,0.05
781,89,3,14,6,3009,1,2,12,38,40,4/28/2018 0:00,5/1/2018 0:00,0
782,99,3,14,6,3009,1,2,12,34,10,4/28/2018 0:00,5/1/2018 0:00,0.05
783,100,3,14,6,3009,1,2,12,34,10,4/28/2018 0:00,5/1/2018 0:00,0.05
784,41,3,70,7,1307,4,3,12,4.5,8,4/29/2018 0:00,5/1/2018 0:00,0
785,86,3,70,7,1307,4,3,12,32.8,5,4/29/2018 0:00,5/1/2018 0:00,0
786,57,3,12,8,238,4,1,12,18,3,4/29/2018 0:00,5/2/2018 0:00,0
787,69,3,12,8,238,4,1,12,9.65,10,4/29/2018 0:00,5/2/2018 0:00,0
788,112,3,12,8,238,4,1,12,12.5,6,4/29/2018 0:00,5/2/2018 0:00,0
789,5,3,44,4,2745,1,2,12,18,40,4/30/2018 0:00,5/6/2018 0:00,0.2
790,17,3,44,4,2745,1,2,12,40,24,4/30/2018 0:00,5/6/2018 0:00,0
791,49,3,44,4,2745,1,2,12,25.89,20,4/30/2018 0:00,5/6/2018 0:00,0.2
792,65,3,44,4,2745,1,2,12,18.4,25,4/30/2018 0:00,5/6/2018 0:00,0.2
793,32,3,72,7,4067,1,1,,39,25,5/1/2018 0:00,5/30/2018 0:00,0.1
794,36,3,72,7,4067,1,1,,81,15,5/1/2018 0:00,5/30/2018 0:00,0.1
795,62,3,72,7,4067,1,1,,26,18,5/1/2018 0:00,5/30/2018 0:00,0.1
796,69,3,72,7,4067,1,1,,9.65,6,5/1/2018 0:00,5/30/2018 0:00,0.1
797,20,3,5,1,9824,1,4,,31,2,5/1/2018 0:00,5/7/2018 0:00,0
798,49,3,5,1,9824,1,4,,25.89,10,5/1/2018 0:00,5/7/2018 0:00,0
799,71,3,5,1,9824,1,4,,46,60,5/1/2018 0:00,5/7/2018 0:00,0
800,87,3,5,1,9824,1,4,,7.45,15,5/1/2018 0:00,5/7/2018 0:00,0
801,58,3,9,1,8007,4,2,,19,30,5/2/2018 0:00,5/23/2018 0:00,0
802,65,3,9,1,8007,4,2,,18.4,15,5/2/2018 0:00,5/23/2018 0:00,0.1
803,5,3,87,4,684,4,1,,18,8,5/5/2018 0:00,5/15/2018 0:00,0.15
804,23,3,87,4,684,4,1,,6,10,5/5/2018 0:00,5/15/2018 0:00,0
805,89,3,87,4,684,4,1,,38,30,5/5/2018 0:00,5/15/2018 0:00,0.15
806,10,3,63,7,84,1,1,,22,50,5/5/2018 0:00,5/7/2018 0:00,0.1
807,58,3,63,7,84,1,1,,19,30,5/5/2018 0:00,5/7/2018 0:00,0.1
808,21,3,32,6,1231,4,2,,21,3,5/6/2018 0:00,5/9/2018 0:00,0
809,54,3,32,6,1231,4,2,,2.5,8,5/6/2018 0:00,5/9/2018 0:00,0.2
810,117,3,32,6,1231,4,2,,34.8,9,5/6/2018 0:00,5/9/2018 0:00,0
811,88,3,50,5,5840,1,1,,24,14,5/7/2018 0:00,5/9/2018 0:00,0
812,112,3,50,5,5840,1,1,,12.5,20,5/7/2018 0:00,5/9/2018 0:00,0
813,113,3,50,5,5840,1,1,,36,10,5/7/2018 0:00,5/9/2018 0:00,0
814,32,3,59,3,1292,1,4,,39,40,5/8/2018 0:00,5/12/2018 0:00,0
815,71,3,59,3,1292,1,4,,46,25,5/8/2018 0:00,5/12/2018 0:00,0
816,101,3,59,3,1292,1,4,,28.5,20,5/8/2018 0:00,5/12/2018 0:00,0
817,123,3,59,3,1292,1,4,,18,50,5/8/2018 0:00,5/12/2018 0:00,0
818,97,3,54,7,2740,14,2,,55,2,5/8/2018 0:00,5/19/2018 0:00,0
819,49,3,19,7,840,4,1,,25.89,15,5/9/2018 0:00,5/12/2018 0:00,0
820,110,3,19,7,840,4,1,,17,24,5/9/2018 0:00,5/12/2018 0:00,0
821,10,3,24,8,2082,1,4,,22,50,5/12/2018 0:00,5/22/2018 0:00,0.05
822,117,3,24,8,2082,1,4,,34.8,24,5/12/2018 0:00,5/22/2018 0:00,0
823,119,3,24,8,2082,1,4,,15,24,5/12/2018 0:00,5/22/2018 0:00,0.05
824,49,3,44,8,8015,4,2,,25.89,10,5/12/2018 0:00,5/14/2018 0:00,0
825,65,3,44,8,8015,4,2,,18.4,10,5/12/2018 0:00,5/14/2018 0:00,0.2
826,87,3,44,8,8015,4,2,,7.45,10,5/12/2018 0:00,5/14/2018 0:00,0.2
827,21,3,3,4,9281,1,3,,21,50,5/13/2018 0:00,5/21/2018 0:00,0.1
828,65,3,3,4,9281,1,3,,18.4,10,5/13/2018 0:00,5/21/2018 0:00,0.1
829,90,3,3,4,9281,1,3,,19.5,5,5/13/2018 0:00,5/21/2018 0:00,0.1
830,97,3,3,4,9281,1,3,,55,15,5/13/2018 0:00,5/21/2018 0:00,0.1
831,22,3,44,3,2232,4,1,,38,15,5/14/2018 0:00,6/6/2018 0:00,0.25
832,51,3,44,3,2232,4,1,,12.5,20,5/14/2018 0:00,6/6/2018 0:00,0
833,52,3,44,3,2232,4,1,,12.5,20,5/14/2018 0:00,6/6/2018 0:00,0
834,54,3,44,3,2232,4,1,,2.5,30,5/14/2018 0:00,6/6/2018 0:00,0
835,99,3,44,3,2232,4,1,,34,35,5/14/2018 0:00,6/6/2018 0:00,0.25
836,100,3,44,3,2232,4,1,,34,35,5/14/2018 0:00,6/6/2018 0:00,0.25
837,51,3,68,1,6079,1,3,,12.5,30,5/14/2018 0:00,5/19/2018 0:00,0
838,52,3,68,1,6079,1,3,,12.5,30,5/14/2018 0:00,5/19/2018 0:00,0
839,80,3,68,1,6079,1,3,,53,6,5/14/2018 0:00,5/19/2018 0:00,0
840,91,3,68,1,6079,1,3,,13.25,20,5/14/2018 0:00,5/19/2018 0:00,0
841,117,3,68,1,6079,1,3,,34.8,21,5/14/2018 0:00,5/19/2018 0:00,0
842,119,3,68,1,6079,1,3,,15,9,5/14/2018 0:00,5/19/2018 0:00,0
843,115,3,11,9,12971,1,1,,15,7,5/15/2018 0:00,5/16/2018 0:00,0
844,117,3,11,9,12971,1,1,,34.8,1,5/15/2018 0:00,5/16/2018 0:00,0
845,23,3,11,6,9672,4,2,,6,8,5/16/2018 0:00,5/23/2018 0:00,0
846,37,3,11,6,9672,4,2,,10,15,5/16/2018 0:00,5/23/2018 0:00,0
847,54,3,11,6,9672,4,2,,2.5,15,5/16/2018 0:00,5/23/2018 0:00,0
848,78,3,11,6,9672,4,2,,20,6,5/16/2018 0:00,5/23/2018 0:00,0
849,9,3,63,3,6217,4,1,,10,60,5/19/2018 0:00,6/13/2018 0:00,0
850,43,3,63,3,6217,4,1,,31.23,40,5/19/2018 0:00,6/13/2018 0:00,0
851,44,3,63,3,6217,4,1,,31.23,40,5/19/2018 0:00,6/13/2018 0:00,0
852,63,3,63,3,6217,4,1,,263.5,30,5/19/2018 0:00,6/13/2018 0:00,0
853,112,3,63,3,6217,4,1,,12.5,35,5/19/2018 0:00,6/13/2018 0:00,0
854,41,3,34,2,3209,1,2,,4.5,35,5/19/2018 0:00,5/29/2018 0:00,0.1
855,63,3,34,2,3209,1,2,,263.5,4,5/19/2018 0:00,5/29/2018 0:00,0.1
856,109,3,34,2,3209,1,2,,21.05,36,5/19/2018 0:00,5/29/2018 0:00,0.1
